Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
26/9/2010,06:55:00,?,?,?,?,?,?,
21/10/2010,16:30:00,1.470,0.088,243.590,6.000,0.000,0.000,18.0
14/9/2007,17:34:00,0.266,0.172,241.980,1.400,0.000,0.000,0.0
3/4/2010,12:12:00,1.990,0.440,243.260,8.200,0.000,1.000,18.0
9/3/2008,01:38:00,3.676,0.000,240.620,15.200,39.000,0.000,18.0
15/5/2008,12:41:00,0.304,0.102,244.050,1.400,0.000,0.000,1.0
25/5/2007,00:41:00,0.296,0.052,237.060,1.200,0.000,0.000,0.0
2/6/2010,04:13:00,0.270,0.094,241.980,1.200,0.000,0.000,0.0
9/5/2010,04:30:00,0.344,0.104,245.550,1.400,0.000,0.000,1.0
8/6/2007,15:52:00,0.486,0.142,240.280,2.000,0.000,4.000,0.0
3/10/2007,16:53:00,0.210,0.048,241.830,0.800,0.000,0.000,0.0
23/6/2008,22:45:00,1.434,0.092,240.330,6.000,1.000,0.000,0.0
27/10/2008,22:18:00,0.208,0.050,244.180,0.800,0.000,0.000,0.0
13/2/2007,10:29:00,0.318,0.000,238.830,1.400,0.000,0.000,0.0
13/4/2007,12:33:00,0.382,0.246,241.860,1.800,0.000,1.000,0.0
28/3/2007,05:27:00,0.220,0.000,241.590,1.000,0.000,0.000,0.0
29/10/2009,02:01:00,0.306,0.086,243.450,1.200,0.000,0.000,1.0
28/11/2009,14:52:00,0.586,0.476,243.420,3.000,0.000,1.000,1.0
14/10/2008,05:28:00,0.520,0.000,240.110,2.600,0.000,0.000,4.0
23/2/2007,20:43:00,0.240,0.000,239.430,1.000,0.000,0.000,0.0
8/12/2009,02:05:00,0.370,0.146,243.030,1.600,0.000,0.000,1.0
8/10/2008,18:20:00,0.596,0.064,236.900,2.600,0.000,1.000,0.0
24/5/2007,13:38:00,0.220,0.000,236.580,1.000,0.000,0.000,0.0
27/8/2008,18:53:00,0.082,0.000,241.030,0.200,0.000,0.000,1.0
21/12/2008,12:07:00,3.298,0.076,235.870,14.000,0.000,33.000,17.0
18/3/2010,04:49:00,0.244,0.000,244.280,1.000,0.000,0.000,0.0
20/7/2010,14:50:00,0.328,0.236,241.540,1.600,0.000,0.000,1.0
8/8/2010,02:13:00,1.244,0.000,241.970,5.000,0.000,0.000,19.0
19/4/2010,05:29:00,0.328,0.046,240.270,1.400,0.000,0.000,1.0
1/6/2009,04:30:00,0.304,0.230,241.930,1.600,0.000,0.000,1.0
10/11/2007,19:21:00,5.104,0.318,229.240,22.600,27.000,2.000,16.0
7/3/2008,05:19:00,1.332,0.000,241.960,5.400,0.000,0.000,19.0
13/9/2009,04:54:00,0.204,0.070,243.460,1.000,0.000,0.000,1.0
14/1/2007,13:24:00,1.754,0.302,241.470,7.200,0.000,0.000,18.0
23/12/2008,14:39:00,3.692,0.000,240.870,15.600,34.000,0.000,18.0
2/9/2007,12:18:00,0.592,0.246,238.030,3.000,0.000,1.000,0.0
6/1/2008,18:46:00,2.604,0.070,231.830,11.200,0.000,0.000,0.0
5/5/2010,07:42:00,1.374,0.000,234.290,5.800,0.000,0.000,18.0
21/7/2007,17:45:00,0.496,0.312,233.000,2.400,0.000,0.000,0.0
29/7/2009,14:05:00,0.274,0.094,239.520,1.200,0.000,1.000,1.0
26/11/2008,23:04:00,1.406,0.072,244.480,5.600,0.000,0.000,18.0
15/6/2007,11:38:00,1.324,0.236,238.590,5.600,0.000,1.000,17.0
19/4/2010,10:10:00,2.460,0.234,239.760,10.200,0.000,0.000,28.0
14/5/2008,08:30:00,1.342,0.074,240.000,5.600,0.000,0.000,19.0
5/6/2008,01:41:00,0.192,0.000,238.290,0.800,0.000,0.000,1.0
9/6/2008,22:18:00,3.108,0.234,234.180,13.200,2.000,1.000,17.0
2/2/2008,00:16:00,0.300,0.000,244.580,1.200,1.000,0.000,0.0
6/8/2007,08:34:00,1.336,0.094,233.880,5.600,0.000,0.000,17.0
8/2/2009,10:11:00,1.444,0.000,241.930,6.000,0.000,0.000,18.0
3/9/2007,10:04:00,3.582,0.346,237.190,15.200,0.000,29.000,17.0
26/4/2008,20:02:00,0.358,0.090,243.250,1.400,0.000,1.000,1.0
13/3/2008,00:49:00,0.220,0.000,243.220,0.800,0.000,0.000,0.0
8/4/2009,17:39:00,0.556,0.288,245.020,2.600,0.000,1.000,0.0
20/7/2008,22:51:00,0.156,0.000,241.940,0.600,0.000,0.000,1.0
2/5/2007,17:13:00,0.288,0.228,235.600,1.400,0.000,1.000,0.0
9/8/2007,21:19:00,0.102,0.000,235.210,0.400,0.000,0.000,0.0
3/4/2007,10:12:00,1.334,0.000,239.840,5.400,0.000,0.000,17.0
25/7/2007,09:45:00,0.222,0.108,234.040,1.000,0.000,0.000,0.0
21/9/2008,05:10:00,0.156,0.000,241.610,0.600,0.000,0.000,0.0
21/8/2008,01:01:00,0.152,0.120,238.670,0.800,0.000,0.000,1.0
5/1/2010,08:29:00,2.566,0.244,243.050,10.600,1.000,1.000,19.0
26/8/2008,23:55:00,0.166,0.148,243.800,0.800,0.000,2.000,1.0
9/3/2009,14:49:00,1.618,0.254,245.230,6.600,1.000,0.000,18.0
1/1/2007,17:47:00,1.452,0.056,236.740,6.000,0.000,0.000,17.0
2/3/2009,09:13:00,1.500,0.162,240.900,6.200,0.000,2.000,17.0
12/2/2008,02:14:00,0.306,0.088,246.660,1.200,0.000,0.000,0.0
31/8/2009,13:28:00,0.606,0.062,234.750,2.600,0.000,0.000,1.0
7/10/2009,17:11:00,2.520,0.130,239.230,10.400,0.000,38.000,1.0
21/12/2007,07:15:00,2.434,0.084,239.390,10.200,0.000,0.000,17.0
10/6/2010,11:30:00,1.276,0.000,241.340,5.200,0.000,0.000,18.0
18/7/2008,16:00:00,0.638,0.090,241.440,2.600,0.000,0.000,0.0
10/11/2008,01:16:00,0.370,0.072,244.340,1.600,0.000,0.000,0.0
18/10/2008,12:29:00,0.874,0.196,240.480,3.800,0.000,2.000,1.0
14/5/2009,19:38:00,2.648,0.344,238.520,11.200,0.000,0.000,19.0
20/3/2007,12:21:00,1.518,0.000,239.980,6.400,0.000,0.000,17.0
20/6/2009,21:27:00,0.312,0.104,242.240,1.200,0.000,1.000,1.0
27/11/2007,09:54:00,1.466,0.202,239.970,6.000,0.000,1.000,17.0
21/12/2007,19:09:00,1.918,0.000,239.640,8.000,0.000,0.000,0.0
24/12/2007,14:57:00,1.970,0.216,240.880,8.200,1.000,1.000,18.0
10/5/2009,19:37:00,5.348,0.570,233.740,23.000,37.000,20.000,0.0
30/12/2009,20:55:00,7.274,0.172,234.360,31.000,36.000,30.000,18.0
11/9/2010,08:49:00,1.278,0.000,239.650,5.200,0.000,0.000,18.0
26/5/2007,16:02:00,2.148,0.286,234.110,10.000,9.000,1.000,17.0
26/9/2010,22:31:00,?,?,?,?,?,?,
20/3/2007,01:46:00,1.364,0.052,241.960,5.600,0.000,0.000,18.0
12/12/2007,02:05:00,0.292,0.074,244.110,1.200,0.000,0.000,0.0
2/2/2009,16:42:00,0.344,0.094,250.400,1.400,0.000,0.000,0.0
16/12/2007,19:19:00,3.394,0.252,237.770,14.200,0.000,0.000,17.0
30/8/2007,10:30:00,0.210,0.136,241.940,1.000,0.000,0.000,0.0
5/10/2007,06:08:00,0.392,0.198,241.140,1.800,0.000,1.000,0.0
10/8/2008,15:57:00,0.158,0.122,241.010,0.800,0.000,0.000,0.0
7/12/2009,16:19:00,0.656,0.134,246.210,2.600,0.000,0.000,1.0
12/11/2010,09:02:00,1.464,0.08,240.87,6.0,4.0,0.0,18.0
10/6/2010,11:15:00,1.270,0.000,240.650,5.200,0.000,0.000,19.0
3/3/2007,18:24:00,0.324,0.114,239.120,1.400,0.000,0.000,0.0
18/11/2008,22:55:00,1.416,0.000,241.470,5.800,0.000,0.000,18.0
7/5/2009,01:46:00,0.282,0.000,240.270,1.200,0.000,0.000,1.0
5/12/2007,08:16:00,1.968,0.000,239.360,8.200,0.000,0.000,18.0
13/3/2007,11:46:00,0.388,0.208,241.140,1.800,0.000,1.000,0.0
10/5/2010,07:22:00,1.790,0.062,240.460,7.400,0.000,0.000,18.0
13/6/2010,12:29:00,0.482,0.238,241.980,2.200,0.000,0.000,1.0
8/3/2009,12:03:00,4.030,0.290,234.340,17.200,38.000,0.000,17.0
14/5/2009,20:30:00,1.948,0.318,242.540,8.000,0.000,1.000,19.0
3/9/2007,05:00:00,0.234,0.086,239.170,1.000,0.000,2.000,0.0
29/8/2010,08:42:00,0.334,0.082,239.500,1.400,0.000,0.000,1.0
27/7/2010,15:14:00,1.418,0.288,236.800,6.000,0.000,1.000,18.0
16/9/2010,22:51:00,1.100,0.000,242.080,4.600,0.000,0.000,0.0
4/11/2010,20:03:00,3.248,0.17,235.27,13.8,0.0,0.0,17.0
14/5/2007,17:00:00,0.452,0.402,235.690,2.600,0.000,0.000,0.0
15/9/2009,02:02:00,0.258,0.110,241.670,1.200,0.000,1.000,1.0
6/12/2009,04:01:00,0.280,0.000,245.210,1.200,0.000,0.000,0.0
16/6/2007,03:06:00,0.270,0.124,239.740,1.200,0.000,0.000,0.0
17/12/2009,18:44:00,1.424,0.104,245.140,5.800,0.000,0.000,1.0
27/8/2007,13:55:00,0.274,0.240,238.880,1.400,0.000,1.000,0.0
17/7/2008,02:20:00,0.262,0.114,241.360,1.400,0.000,2.000,0.0
3/5/2008,02:14:00,0.460,0.114,240.160,2.000,0.000,0.000,0.0
9/8/2009,07:45:00,0.240,0.146,244.120,1.200,0.000,0.000,0.0
24/11/2010,20:26:00,2.718,0.0,231.28,11.6,0.0,0.0,16.0
17/1/2008,00:00:00,0.332,0.000,245.170,1.400,0.000,0.000,0.0
7/2/2010,14:43:00,0.496,0.220,250.110,2.200,0.000,0.000,0.0
24/10/2007,05:31:00,0.400,0.170,240.680,2.000,0.000,0.000,0.0
2/1/2010,15:58:00,0.334,0.000,246.220,1.400,0.000,0.000,1.0
3/1/2007,10:43:00,0.842,0.156,242.560,3.600,0.000,0.000,0.0
12/9/2007,11:54:00,0.210,0.108,239.390,1.000,0.000,1.000,0.0
18/7/2010,05:38:00,0.158,0.000,243.400,0.600,0.000,0.000,1.0
1/10/2008,16:24:00,0.246,0.000,243.820,1.000,0.000,0.000,1.0
28/9/2007,11:05:00,2.130,0.346,237.420,9.000,0.000,5.000,17.0
17/11/2010,00:23:00,0.322,0.074,242.98,1.4,0.0,1.0,0.0
20/9/2008,23:23:00,1.264,0.000,244.270,5.000,0.000,0.000,19.0
17/7/2009,05:44:00,0.214,0.098,240.040,1.000,0.000,1.000,1.0
13/10/2008,13:23:00,0.338,0.108,241.230,1.400,0.000,0.000,0.0
30/3/2007,15:29:00,0.328,0.136,241.910,1.400,0.000,0.000,0.0
14/10/2007,22:01:00,2.016,0.000,237.380,8.400,0.000,0.000,0.0
22/10/2008,00:06:00,0.246,0.000,243.620,1.000,0.000,0.000,1.0
15/6/2010,15:46:00,0.262,0.102,241.610,1.200,0.000,1.000,0.0
27/10/2010,17:15:00,0.658,0.086,247.3,2.6,0.0,0.0,1.0
11/11/2009,22:35:00,1.742,0.212,242.530,7.200,0.000,1.000,19.0
14/12/2007,02:59:00,0.326,0.108,246.390,1.400,0.000,0.000,0.0
11/3/2008,10:13:00,0.616,0.122,236.910,2.800,0.000,0.000,0.0
16/11/2008,15:54:00,2.020,0.210,238.730,8.400,0.000,4.000,17.0
12/2/2009,05:26:00,0.340,0.116,245.850,1.400,0.000,0.000,0.0
19/5/2009,02:25:00,0.282,0.000,241.460,1.400,0.000,0.000,0.0
26/9/2008,04:25:00,0.248,0.116,240.260,1.000,0.000,0.000,1.0
23/2/2007,11:03:00,0.218,0.000,241.400,1.000,0.000,0.000,0.0
30/11/2007,20:58:00,1.924,0.236,242.810,8.000,0.000,2.000,18.0
25/1/2008,03:34:00,0.512,0.196,243.840,2.200,0.000,0.000,0.0
29/10/2010,08:31:00,0.514,0.138,242.34,2.2,0.0,0.0,0.0
21/10/2009,03:06:00,0.294,0.000,242.880,1.200,0.000,0.000,1.0
25/9/2010,16:41:00,?,?,?,?,?,?,
20/10/2010,01:41:00,0.424,0.216,242.170,2.000,0.000,1.000,1.0
8/2/2007,14:49:00,0.310,0.116,246.600,1.400,0.000,0.000,0.0
16/6/2007,05:41:00,1.138,0.208,240.230,5.000,0.000,1.000,15.0
17/7/2010,21:15:00,0.542,0.118,241.240,2.200,0.000,0.000,1.0
15/3/2007,01:59:00,0.310,0.070,239.600,1.400,0.000,0.000,0.0
16/8/2007,03:25:00,0.202,0.112,240.210,1.000,0.000,0.000,0.0
7/11/2010,08:54:00,0.444,0.068,241.37,1.8,0.0,1.0,1.0
18/4/2010,00:33:00,0.550,0.094,241.510,2.400,0.000,1.000,1.0
23/4/2007,08:29:00,3.312,0.054,229.710,14.400,36.000,0.000,16.0
2/1/2009,01:03:00,0.556,0.072,241.240,2.200,0.000,0.000,0.0
24/11/2010,10:02:00,1.31,0.064,240.0,5.4,0.0,0.0,18.0
28/11/2007,08:31:00,1.432,0.052,238.460,6.000,0.000,0.000,18.0
25/5/2010,12:03:00,1.400,0.198,239.820,5.800,0.000,0.000,18.0
11/3/2008,19:50:00,2.878,0.260,236.130,12.200,0.000,0.000,17.0
1/5/2008,16:59:00,0.336,0.110,239.890,1.400,0.000,0.000,0.0
9/4/2009,12:52:00,1.460,0.112,243.300,6.000,0.000,0.000,19.0
15/8/2010,23:24:00,0.270,0.084,239.530,1.200,0.000,1.000,1.0
30/8/2009,00:14:00,0.712,0.212,240.550,3.000,0.000,0.000,0.0
23/9/2009,07:07:00,2.370,0.122,236.730,10.000,0.000,0.000,18.0
2/1/2010,06:06:00,0.264,0.000,247.700,1.000,0.000,0.000,1.0
27/8/2008,14:32:00,0.176,0.152,240.890,0.800,0.000,0.000,1.0
28/11/2008,03:29:00,0.212,0.046,244.250,0.800,0.000,0.000,0.0
21/2/2009,12:03:00,1.350,0.060,238.720,5.600,0.000,0.000,18.0
21/7/2009,09:53:00,1.230,0.000,242.270,5.000,0.000,0.000,19.0
16/1/2008,02:54:00,0.398,0.000,246.370,1.800,0.000,0.000,0.0
2/3/2009,14:46:00,0.776,0.140,244.350,3.400,0.000,0.000,0.0
29/8/2007,03:56:00,0.114,0.000,242.160,0.600,0.000,0.000,0.0
10/4/2008,17:04:00,0.406,0.210,241.930,1.800,0.000,1.000,0.0
19/12/2008,12:36:00,1.452,0.094,242.550,6.000,0.000,0.000,19.0
23/2/2007,23:13:00,0.774,0.000,243.760,3.200,0.000,0.000,0.0
1/11/2009,15:39:00,1.594,0.000,241.110,6.600,1.000,0.000,19.0
7/5/2010,15:43:00,1.366,0.062,236.160,5.800,0.000,0.000,18.0
18/7/2007,03:00:00,0.112,0.000,234.770,0.600,0.000,0.000,0.0
7/10/2009,05:04:00,1.514,0.222,241.430,6.200,0.000,0.000,18.0
19/3/2009,05:15:00,0.486,0.350,244.970,2.400,0.000,1.000,0.0
28/10/2009,10:00:00,0.418,0.218,243.530,1.800,0.000,2.000,1.0
16/2/2007,13:07:00,0.262,0.000,239.270,1.200,0.000,0.000,0.0
6/10/2008,14:00:00,0.360,0.078,241.180,1.600,0.000,0.000,1.0
23/11/2010,15:32:00,0.582,0.206,246.27,2.4,0.0,0.0,0.0
6/8/2008,18:28:00,0.232,0.240,240.090,1.400,0.000,1.000,0.0
3/8/2009,08:33:00,0.206,0.102,240.390,1.000,0.000,0.000,1.0
16/3/2008,13:25:00,1.794,0.242,236.880,7.800,0.000,0.000,17.0
25/11/2009,11:01:00,1.302,0.000,241.670,5.400,0.000,0.000,18.0
10/2/2010,03:24:00,0.372,0.072,245.490,1.400,0.000,0.000,0.0
3/5/2010,12:40:00,0.312,0.070,237.600,1.200,0.000,2.000,0.0
21/4/2009,23:16:00,0.756,0.094,244.040,3.000,0.000,0.000,1.0
26/3/2008,10:06:00,1.394,0.066,241.080,5.800,0.000,0.000,17.0
28/12/2009,05:34:00,0.374,0.164,248.250,1.600,0.000,0.000,1.0
7/3/2008,22:44:00,2.344,0.226,240.610,9.800,0.000,0.000,0.0
20/7/2010,21:48:00,0.678,0.092,241.060,2.800,0.000,0.000,0.0
3/4/2010,17:33:00,1.446,0.000,242.860,5.800,0.000,0.000,18.0
15/5/2009,04:37:00,0.276,0.000,242.340,1.400,0.000,0.000,1.0
12/8/2008,08:14:00,0.174,0.144,237.810,0.800,0.000,0.000,0.0
14/6/2009,17:13:00,?,?,?,?,?,?,
23/1/2010,08:32:00,3.714,0.070,241.140,15.400,0.000,39.000,19.0
8/1/2010,07:10:00,2.568,0.128,240.580,10.600,0.000,0.000,19.0
2/8/2009,18:08:00,1.344,0.218,238.610,5.600,0.000,0.000,18.0
8/4/2007,02:01:00,2.280,0.000,239.980,9.400,0.000,0.000,0.0
31/1/2009,16:29:00,2.078,0.216,246.150,8.400,2.000,0.000,18.0
1/4/2009,20:56:00,0.884,0.136,241.780,3.600,0.000,0.000,0.0
4/2/2008,18:17:00,0.630,0.056,237.020,2.600,0.000,0.000,0.0
19/10/2010,01:46:00,0.428,0.184,241.230,1.800,0.000,0.000,1.0
30/3/2008,10:27:00,1.334,0.066,238.130,5.600,0.000,0.000,18.0
4/2/2008,05:43:00,0.228,0.000,246.200,1.000,0.000,0.000,0.0
21/10/2010,18:59:00,0.680,0.060,243.670,2.800,0.000,0.000,1.0
9/5/2009,16:20:00,0.920,0.232,239.810,4.000,0.000,0.000,1.0
19/2/2009,23:42:00,0.314,0.058,245.940,1.200,0.000,0.000,0.0
29/9/2008,09:40:00,1.540,0.350,239.620,6.600,0.000,0.000,18.0
20/5/2009,21:23:00,1.806,0.000,238.170,7.600,1.000,0.000,18.0
8/8/2010,05:55:00,0.158,0.000,243.070,0.600,0.000,0.000,0.0
23/8/2007,02:28:00,0.228,0.140,241.000,1.200,0.000,0.000,0.0
12/2/2007,15:49:00,1.382,0.074,239.170,5.800,0.000,0.000,17.0
4/5/2007,07:38:00,1.426,0.102,236.220,6.000,0.000,0.000,17.0
5/8/2008,04:26:00,0.414,0.318,239.720,2.200,0.000,1.000,0.0
28/11/2009,14:23:00,0.566,0.244,242.770,2.400,1.000,0.000,1.0
6/9/2010,16:06:00,1.334,0.000,240.720,5.400,0.000,2.000,18.0
27/3/2007,09:00:00,1.294,0.000,240.950,5.200,0.000,0.000,18.0
9/5/2009,01:40:00,0.420,0.126,245.070,1.800,0.000,0.000,1.0
14/6/2007,05:24:00,0.356,0.336,240.820,2.000,0.000,1.000,0.0
19/8/2008,14:20:00,0.080,0.000,240.250,0.200,0.000,0.000,1.0
29/7/2008,18:39:00,1.606,0.120,240.560,6.600,0.000,0.000,18.0
27/12/2007,12:44:00,2.002,0.252,241.710,8.200,0.000,0.000,18.0
30/10/2009,18:01:00,0.414,0.066,242.780,1.600,0.000,1.000,0.0
9/9/2010,11:56:00,1.412,0.174,238.870,5.800,0.000,1.000,18.0
6/8/2008,05:46:00,0.956,0.362,238.120,4.200,0.000,2.000,12.0
20/3/2007,07:30:00,2.312,0.190,239.270,9.600,0.000,0.000,17.0
12/2/2009,18:55:00,1.504,0.096,238.310,6.400,0.000,0.000,17.0
5/5/2008,01:01:00,0.510,0.358,243.830,2.400,0.000,1.000,1.0
10/3/2010,11:30:00,1.472,0.168,243.260,6.000,0.000,1.000,18.0
8/11/2009,08:42:00,1.984,0.056,241.370,8.200,0.000,0.000,19.0
29/7/2007,00:56:00,0.198,0.124,237.910,1.000,0.000,0.000,0.0
26/8/2010,07:32:00,1.620,0.084,240.260,6.600,0.000,0.000,19.0
1/10/2009,22:40:00,2.626,0.108,239.170,11.000,0.000,0.000,19.0
4/10/2009,00:33:00,0.484,0.000,242.050,2.000,0.000,0.000,1.0
12/2/2007,17:31:00,0.646,0.160,237.160,2.800,0.000,1.000,0.0
26/9/2007,12:42:00,1.674,0.354,240.780,7.200,0.000,24.000,0.0
31/5/2008,22:53:00,1.254,0.412,241.420,5.600,0.000,1.000,1.0
13/6/2008,01:31:00,0.228,0.100,239.610,1.000,0.000,1.000,1.0
20/12/2008,12:37:00,0.518,0.066,246.070,2.200,0.000,0.000,0.0
18/7/2009,03:50:00,0.144,0.000,243.790,0.600,0.000,0.000,1.0
8/9/2007,12:31:00,0.326,0.232,241.750,1.600,0.000,1.000,0.0
16/5/2007,13:52:00,1.098,0.418,234.390,5.200,0.000,7.000,0.0
23/10/2010,19:55:00,1.220,0.000,241.210,5.000,0.000,1.000,0.0
5/12/2008,10:52:00,1.526,0.186,241.960,6.200,0.000,2.000,18.0
30/11/2009,18:38:00,1.374,0.000,242.610,5.600,0.000,0.000,1.0
22/10/2009,05:51:00,0.240,0.000,245.180,1.000,0.000,0.000,0.0
10/8/2009,22:55:00,4.288,0.290,236.760,18.200,0.000,30.000,18.0
21/10/2008,11:17:00,1.694,0.180,234.790,7.200,0.000,2.000,18.0
16/2/2008,17:44:00,3.152,0.056,236.200,13.200,0.000,1.000,17.0
22/1/2009,09:01:00,1.358,0.060,243.940,5.600,0.000,0.000,19.0
13/3/2008,12:23:00,0.330,0.088,239.400,1.400,0.000,0.000,0.0
21/5/2008,02:41:00,0.154,0.000,241.160,0.600,0.000,0.000,1.0
1/12/2007,10:52:00,2.364,0.436,238.300,10.600,8.000,0.000,17.0
10/8/2010,09:07:00,0.338,0.206,237.450,1.600,0.000,0.000,1.0
9/10/2007,07:42:00,1.790,0.064,236.170,7.600,0.000,0.000,17.0
1/5/2009,01:41:00,1.336,0.000,242.170,5.400,0.000,0.000,19.0
8/7/2007,07:37:00,0.238,0.120,242.510,1.000,0.000,0.000,0.0
24/9/2007,01:33:00,0.110,0.000,240.200,0.600,0.000,0.000,0.0
13/2/2008,20:44:00,1.966,0.084,238.850,8.200,0.000,0.000,0.0
11/7/2009,15:02:00,3.768,0.086,240.330,15.600,38.000,2.000,18.0
8/7/2009,15:50:00,0.280,0.108,243.250,1.200,0.000,1.000,1.0
21/3/2007,16:44:00,1.430,0.128,244.360,5.800,0.000,0.000,0.0
3/7/2010,20:29:00,1.606,0.174,238.980,6.800,0.000,0.000,18.0
8/2/2008,10:55:00,1.556,0.046,240.020,6.600,0.000,0.000,18.0
1/11/2009,20:55:00,2.546,0.442,238.180,10.800,2.000,0.000,18.0
19/9/2009,10:02:00,1.964,0.166,236.970,8.200,0.000,0.000,17.0
30/9/2009,18:11:00,2.524,0.138,242.380,10.400,0.000,38.000,1.0
15/1/2008,23:59:00,0.472,0.076,245.860,2.200,0.000,0.000,0.0
20/10/2008,05:13:00,0.244,0.000,240.010,1.000,0.000,0.000,1.0
9/5/2008,05:01:00,0.426,0.226,240.640,2.000,0.000,1.000,0.0
21/2/2010,08:09:00,0.408,0.164,243.190,1.800,0.000,1.000,1.0
1/3/2008,14:58:00,0.584,0.056,241.860,2.400,0.000,0.000,0.0
26/2/2008,23:59:00,0.212,0.000,239.760,0.800,0.000,0.000,0.0
9/10/2008,10:52:00,1.834,0.000,237.210,7.600,0.000,4.000,18.0
14/9/2009,17:57:00,0.372,0.254,242.260,1.800,0.000,0.000,0.0
27/1/2007,05:48:00,0.218,0.000,245.140,1.000,0.000,0.000,0.0
22/11/2009,03:22:00,0.242,0.000,242.800,1.000,0.000,0.000,1.0
1/10/2007,08:35:00,1.048,0.148,238.700,4.400,0.000,3.000,0.0
4/12/2009,08:05:00,2.922,0.260,240.080,12.200,0.000,1.000,29.0
4/6/2007,13:16:00,0.186,0.000,234.890,0.800,0.000,0.000,0.0
30/5/2008,15:02:00,0.568,0.336,240.260,2.800,0.000,1.000,1.0
8/8/2010,21:11:00,0.254,0.114,238.380,1.200,0.000,0.000,1.0
5/3/2007,21:02:00,5.686,0.264,235.090,24.600,0.000,27.000,0.0
7/3/2008,00:27:00,0.216,0.000,241.980,0.800,0.000,0.000,0.0
29/10/2008,12:39:00,1.938,0.168,242.520,8.000,0.000,0.000,18.0
31/8/2009,05:03:00,0.336,0.208,242.140,1.600,0.000,2.000,1.0
15/10/2008,21:32:00,1.636,0.276,240.110,6.800,2.000,0.000,0.0
13/2/2009,03:10:00,0.220,0.000,242.360,1.000,0.000,0.000,0.0
31/10/2007,04:17:00,0.206,0.000,241.830,0.800,0.000,0.000,0.0
4/6/2009,00:51:00,0.322,0.226,240.230,1.600,0.000,1.000,1.0
24/8/2007,20:45:00,4.592,0.356,236.430,19.400,0.000,38.000,17.0
2/4/2008,10:58:00,1.430,0.050,234.430,6.200,0.000,0.000,17.0
3/10/2010,06:57:00,0.340,0.068,241.420,1.400,0.000,0.000,1.0
20/3/2010,12:36:00,?,?,?,?,?,?,
9/10/2008,14:49:00,0.762,0.200,241.690,3.200,0.000,0.000,1.0
1/1/2010,23:19:00,0.398,0.088,247.530,1.600,0.000,0.000,0.0
25/3/2009,04:38:00,0.462,0.314,245.650,2.200,0.000,1.000,0.0
4/8/2009,21:16:00,0.162,0.000,243.330,0.800,0.000,0.000,1.0
27/2/2009,13:27:00,1.510,0.098,242.460,6.200,0.000,1.000,18.0
23/11/2009,08:11:00,1.580,0.172,238.280,6.600,0.000,2.000,18.0
11/10/2009,02:36:00,0.388,0.224,242.370,1.800,0.000,0.000,1.0
27/11/2008,05:39:00,0.290,0.000,241.270,1.200,0.000,0.000,0.0
25/3/2010,05:06:00,0.350,0.000,243.410,1.400,0.000,0.000,0.0
29/7/2009,18:21:00,0.260,0.124,243.740,1.200,0.000,0.000,1.0
10/7/2008,01:44:00,0.236,0.142,239.780,1.000,0.000,0.000,1.0
4/6/2008,20:10:00,1.028,0.126,235.170,4.600,0.000,0.000,0.0
16/9/2009,14:23:00,0.518,0.176,239.630,2.200,0.000,1.000,1.0
29/8/2007,17:06:00,0.190,0.106,242.800,0.800,0.000,0.000,0.0
25/11/2007,00:30:00,0.252,0.000,246.120,1.000,0.000,0.000,0.0
10/5/2010,02:21:00,0.364,0.086,242.320,1.600,0.000,1.000,1.0
2/3/2010,17:03:00,0.356,0.120,241.870,1.600,0.000,0.000,1.0
1/8/2008,23:19:00,0.236,0.122,241.970,1.000,0.000,1.000,0.0
1/9/2008,04:33:00,0.328,0.226,240.970,1.600,0.000,0.000,0.0
20/6/2008,22:40:00,1.488,0.272,240.460,6.200,0.000,0.000,12.0
26/1/2010,15:07:00,0.732,0.052,247.720,3.000,0.000,0.000,1.0
21/2/2010,02:10:00,1.440,0.048,243.750,5.800,0.000,1.000,19.0
26/7/2010,21:06:00,1.022,0.100,240.670,4.200,0.000,0.000,0.0
16/1/2007,13:35:00,0.906,0.272,241.870,4.000,0.000,2.000,0.0
24/7/2007,04:29:00,0.112,0.000,235.980,0.600,0.000,0.000,0.0
2/8/2008,21:00:00,1.164,0.000,236.090,4.800,0.000,0.000,17.0
24/12/2006,09:43:00,1.694,0.244,237.540,7.400,0.000,1.000,17.0
23/3/2010,11:19:00,1.336,0.000,242.430,5.400,0.000,0.000,19.0
13/8/2010,17:12:00,0.244,0.112,242.330,1.000,0.000,1.000,0.0
20/9/2010,10:55:00,1.462,0.000,240.870,6.000,0.000,0.000,18.0
12/7/2009,08:11:00,0.200,0.114,239.560,0.800,0.000,1.000,1.0
8/2/2008,13:59:00,1.708,0.204,241.820,7.000,1.000,0.000,18.0
13/3/2007,17:16:00,1.366,0.070,240.660,5.600,0.000,0.000,18.0
8/9/2007,05:16:00,0.264,0.204,243.080,1.400,0.000,1.000,0.0
10/5/2009,21:53:00,2.778,0.088,238.870,11.600,1.000,2.000,18.0
17/11/2007,18:45:00,5.728,0.138,230.880,24.800,0.000,4.000,17.0
24/4/2009,12:08:00,1.370,0.000,240.030,5.600,0.000,0.000,19.0
30/7/2008,14:55:00,0.342,0.000,238.250,1.800,0.000,0.000,0.0
