Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
25-09-2009,01:18:00,0.234,0.132,244.64,1,0,0,1
04-08-2008,08:04:00,0.136,0,235.52,0.6,0,0,0
25-04-2010,04:58:00,2.598,0.068,241.22,10.6,0,1,18
14-04-2007,01:59:00,0.214,0,239.73,0.8,0,0,0
06-02-2010,17:18:00,0.968,0.522,242.73,4.6,0,2,1
11-04-2010,01:47:00,0.236,0,243.55,1,0,0,1
20-07-2009,01:49:00,0.228,0.134,240.73,1,0,0,0
20-03-2007,04:48:00,0.3,0.098,244.48,1.2,0,1,0
08-09-2009,06:53:00,1.016,0.152,240.69,4.4,0,0,3
06-12-2008,23:13:00,1.362,0.262,244.55,5.6,0,1,0
08-05-2009,16:43:00,1.49,0.062,238.87,6.2,0,2,18
14-04-2009,03:15:00,0.334,0,242.11,1.4,0,0,1
06-08-2007,08:52:00,1.78,0.076,232.48,7.6,0,0,17
07-01-2010,05:13:00,0.268,0,249.18,1.2,0,0,1
19-01-2009,23:09:00,0.444,0.188,246.9,2,0,0,0
08-06-2010,02:46:00,0.176,0,242.83,0.8,0,0,1
30-07-2009,04:40:00,0.244,0.112,242.97,1.2,0,0,1
11-01-2007,15:19:00,0.314,0.188,245.11,1.4,0,0,0
11-06-2007,12:12:00,0.286,0.25,240.49,1.6,0,1,0
12-12-2008,20:35:00,4.892,0,239.53,20.4,38,0,18
26-04-2008,19:50:00,0.446,0.22,240.93,2,0,1,1
05-08-2007,18:33:00,0.268,0.222,235.98,1.4,0,0,0
28-06-2008,21:32:00,0.48,0.132,242.07,2.4,0,0,1
07-08-2010,19:40:00,0.276,0.13,243.95,1.2,0,0,1
02-01-2007,16:19:00,1.402,0,244.47,5.6,0,0,19
22-07-2010,23:30:00,0.372,0.088,243.53,1.6,0,2,1
27-02-2010,13:34:00,1.476,0.094,242.44,6,1,1,18
24-03-2009,22:05:00,2.526,0.1,238.48,10.6,0,0,18
12-04-2009,17:05:00,0.798,0.518,241.39,4,0,1,1
06-08-2009,07:34:00,0.6,0.208,241.67,3,0,0,7
29-05-2009,03:54:00,0.416,0.214,244.02,1.8,0,0,0
01-03-2008,06:40:00,0.506,0,240.07,2,0,0,0
02-11-2010,04:33:00,1.438,0,250.99,5.6,0,0,20
18-06-2010,18:47:00,0.296,0.114,243.5,1.4,0,0,0
16-08-2010,21:45:00,1.492,0.048,239.3,6.2,0,0,0
25-03-2007,22:00:00,4.91,0.162,233.46,21,37,0,17
27-08-2009,08:24:00,1.224,0,241.09,5,0,0,19
20-12-2009,16:25:00,0.464,0.224,248.48,2,0,0,0
06-10-2008,05:16:00,1.296,0,238.39,5.4,0,0,18
25-07-2010,00:46:00,1.04,0.158,238.47,4.4,0,1,1
04-03-2007,12:26:00,0.3,0.074,242.35,1.4,0,0,0
29-12-2008,20:19:00,0.204,0.046,241.94,0.8,0,0,0
26-12-2007,08:15:00,2.496,0.262,241.47,10.4,0,1,0
07-01-2007,17:12:00,1.954,0,236.68,8.2,0,0,17
18-10-2010,12:43:00,2.818,0.398,240.7,11.8,2,21,18
28-10-2010,02:41:00,0.278,0,248.45,1.2,0,0,1
10-11-2007,04:35:00,0.284,0.056,242.07,1.2,0,0,0
29-07-2007,01:57:00,0.176,0.1,239.41,0.8,0,0,0
21-02-2008,15:45:00,0.392,0,242.35,1.8,0,0,0
17-06-2008,17:54:00,0.194,0,242.55,0.8,0,0,0
22-10-2009,13:15:00,1.498,0.218,242.49,6.2,0,1,18
18-10-2009,04:42:00,0.32,0.076,240.41,1.4,0,0,0
01-01-2008,15:18:00,1.826,0.404,244.55,7.6,0,5,18
13-01-2007,07:28:00,2.028,0.36,241.71,8.4,0,0,18
01-10-2009,18:58:00,0.502,0,239.76,2,0,0,0
05-02-2009,11:49:00,1.402,0.098,239.24,5.8,0,0,18
23-02-2007,01:53:00,0.354,0.102,241.63,1.6,0,0,0
24-10-2009,15:36:00,0.24,0.048,242.15,1,0,0,1
12-08-2008,21:53:00,0.162,0.138,240.38,0.8,0,0,1
05-04-2008,08:58:00,1.61,0.056,239.85,6.6,0,0,18
29-07-2007,18:52:00,1.192,0.098,233.03,5,0,0,16
10-05-2007,06:50:00,4.276,0,234.51,18.2,0,0,0
12-09-2009,20:31:00,1.578,0.136,238.44,6.6,0,0,18
31-03-2009,10:29:00,2.158,0.5,242,9.4,0,0,18
21-08-2008,04:30:00,0.182,0.148,239.36,0.8,0,0,1
18-08-2010,13:26:00,?,?,?,?,?,?,
12-04-2009,05:26:00,0.428,0.238,242.4,2,0,1,0
13-03-2008,20:43:00,6.71,0.08,229.71,29.6,16,34,16
25-02-2009,07:23:00,2.104,0.306,241.11,8.8,0,1,18
04-03-2008,13:13:00,2.05,0.064,240.9,8.4,0,1,18
09-09-2010,17:39:00,0.884,0.254,238.72,3.8,0,0,11
01-04-2010,08:14:00,1.702,0.046,239.65,7,0,0,19
15-08-2007,22:35:00,0.186,0.12,244.52,0.8,0,0,0
29-08-2007,14:03:00,0.292,0.25,240.91,1.6,0,1,0
15-01-2009,06:04:00,0.218,0,245.33,0.8,0,0,0
13-07-2007,00:39:00,0.232,0.112,242.04,1,0,1,0
29-10-2008,19:42:00,0.804,0.076,244.11,3.2,0,0,0
21-11-2008,11:57:00,1.614,0.282,240.21,6.8,0,1,17
27-01-2009,18:50:00,0.554,0.046,242.03,2.2,0,0,0
18-04-2008,14:29:00,1.558,0.114,243.66,6.4,0,0,19
23-09-2009,05:22:00,0.322,0.236,240.61,1.6,0,2,1
12-12-2009,14:28:00,1.534,0.094,247.99,6.2,0,0,19
16-12-2009,08:28:00,1.438,0.106,243.64,5.8,0,0,19
14-09-2009,03:41:00,0.198,0,244.2,0.8,0,0,1
16-02-2009,01:40:00,0.488,0.188,244.03,2,0,0,0
24-08-2010,06:22:00,0.29,0.122,241.1,1.4,0,1,2
06-09-2007,21:02:00,0.12,0,239.07,0.6,0,0,0
15-04-2010,13:41:00,1.814,0.178,242.03,7.4,0,2,19
13-06-2010,15:12:00,0.476,0.194,241.36,2.2,0,0,1
14-12-2008,10:39:00,0.554,0.1,242.69,2.4,2,0,0
27-08-2007,10:24:00,1.222,0.094,238.08,5,0,1,17
28-12-2008,17:26:00,0.208,0,241.47,0.8,0,0,0
21-12-2006,03:59:00,0.208,0,246,0.8,0,0,0
19-12-2006,00:40:00,1.346,0,240.51,5.6,0,0,18
07-06-2009,05:38:00,0.314,0.224,243.76,1.6,0,2,1
25-11-2008,16:48:00,1.28,0.062,240.26,5.2,0,0,0
24-12-2007,08:17:00,1.262,0.146,241.92,5.2,0,1,0
09-07-2009,10:22:00,0.336,0,241.71,1.8,0,0,0
10-12-2008,18:17:00,4.28,0.134,240.43,18,0,28,0
25-09-2010,17:59:00,?,?,?,?,?,?,
11-05-2007,04:28:00,0.292,0.214,236.79,1.4,0,2,0
13-11-2009,19:30:00,2.178,0.054,238.86,9,0,1,1
14-02-2009,22:50:00,1.728,0,242.35,7,0,0,18
19-12-2008,04:24:00,0.45,0.212,243.1,2,0,0,0
20-12-2007,11:54:00,1.518,0.082,243.06,6.2,0,0,18
09-01-2008,04:11:00,0.222,0,242.48,1,0,0,0
27-11-2009,22:50:00,1.408,0.076,242.83,5.8,0,2,19
29-05-2009,02:25:00,0.39,0.194,242.27,1.8,0,1,0
01-02-2009,08:44:00,2.824,0,243.35,11.8,0,0,19
21-06-2009,09:14:00,0.258,0.106,237.75,1.2,0,0,1
14-06-2007,04:58:00,0.102,0,241.95,0.4,0,0,0
16-12-2009,09:46:00,1.36,0,244.13,5.4,0,0,18
30-04-2008,11:01:00,1.378,0.086,238.93,5.6,0,1,18
08-09-2009,21:19:00,4.742,0.12,239.21,19.8,38,0,18
11-02-2007,16:11:00,0.37,0.114,242.76,1.6,0,0,0
11-12-2007,02:12:00,0.218,0,245.94,0.8,0,0,0
19-01-2010,02:42:00,0.284,0.048,245.9,1.2,0,0,1
25-04-2010,01:50:00,2.664,0.232,240.35,11,0,1,18
05-05-2007,01:24:00,0.114,0,235.13,0.6,0,0,0
27-10-2010,07:45:00,2.172,0.16,240.93,9,0,0,18
30-08-2009,12:44:00,1.76,0.056,241.88,7.2,0,0,19
03-07-2009,23:03:00,1.28,0.142,244.6,5.2,0,0,1
13-06-2008,12:41:00,3.064,0.326,235.05,13.4,0,46,0
19-04-2009,21:35:00,5.57,0.208,236.9,23.4,37,1,18
23-10-2010,06:42:00,0.422,0.054,241.88,1.8,0,0,0
29-11-2007,05:28:00,0.416,0.228,243.58,1.8,0,1,0
24-10-2010,23:51:00,3.054,0.07,239.31,12.6,37,0,1
27-04-2010,10:18:00,1.684,0.08,242.54,7,0,0,19
05-05-2009,10:30:00,1.492,0.062,240.38,6.2,0,0,19
21-10-2009,12:06:00,0.578,0.296,242.52,2.6,0,3,1
13-01-2010,08:06:00,?,?,?,?,?,?,
30-03-2009,18:34:00,0.792,0.074,241.69,3.2,0,0,0
07-02-2010,10:32:00,1.76,0,243.9,7.2,0,0,19
10-02-2008,03:32:00,0.308,0.078,244.61,1.2,0,2,0
21-10-2009,06:10:00,1.44,0.098,242.23,5.8,0,0,19
28-03-2009,07:24:00,1.91,0.106,243.19,7.8,0,0,18
14-11-2007,14:08:00,1.518,0.216,239.15,6.4,1,0,17
19-01-2009,08:53:00,2.096,0.06,241.41,8.6,0,0,18
04-12-2007,07:10:00,3.26,0,236.35,13.8,0,0,18
16-04-2008,02:28:00,0.272,0,244.81,1,0,0,1
09-07-2007,23:57:00,3.692,0.092,240.48,15.2,39,0,18
22-08-2010,06:24:00,?,?,?,?,?,?,
09-12-2009,16:30:00,3.394,0.41,242.68,14.2,0,26,1
07-10-2010,09:59:00,0.4,0.124,242.96,1.8,0,0,0
21-08-2007,00:13:00,0.212,0.136,239.85,1,0,0,0
31-07-2007,13:23:00,0.53,0.292,233.22,2.6,0,0,0
07-10-2010,12:11:00,2.94,0.446,240.44,13.4,21,1,18
27-03-2007,01:47:00,0.286,0.07,237.2,1.2,0,0,0
14-07-2007,08:05:00,1.232,0.054,237.98,5.2,0,0,17
18-02-2007,09:47:00,3.496,0.168,239.83,14.6,0,0,18
09-05-2010,10:40:00,2.48,0.146,240.02,11.4,16,0,18
08-09-2010,07:49:00,1.728,0.064,238.59,7.2,0,0,18
08-07-2009,01:58:00,1.636,0,238.21,7,0,0,24
22-10-2007,23:05:00,0.874,0.086,243.94,3.6,0,0,0
28-06-2007,13:30:00,1.348,0.224,236.8,5.6,0,1,17
20-03-2009,01:23:00,0.222,0,245.45,1,0,0,0
11-11-2008,07:03:00,0.384,0.11,243.28,1.6,0,0,0
06-09-2009,12:57:00,1.578,0.216,244.52,6.4,1,0,19
05-07-2008,19:36:00,2.468,0.222,237.2,10.4,0,36,0
28-04-2010,20:43:00,1.664,0.32,242.48,7,0,2,19
13-07-2008,00:00:00,0.186,0,240.84,1,0,0,1
12-06-2009,03:09:00,0.414,0.112,241.75,1.8,0,0,1
21-07-2009,05:11:00,0.294,0.24,241.7,1.6,0,1,1
04-12-2007,02:40:00,0.326,0.134,244.56,1.4,0,0,0
08-06-2010,18:40:00,0.232,0,242.13,1.2,0,0,1
21-06-2009,04:53:00,0.336,0.12,243.54,1.4,0,0,0
01-09-2009,02:26:00,0.266,0.074,240.63,1.2,0,0,1
27-10-2008,08:13:00,0.206,0.056,238.28,0.8,0,0,0
29-07-2009,08:37:00,0.398,0,243.44,1.6,0,0,0
02-08-2008,21:36:00,0.164,0,234.75,0.8,0,0,1
06-12-2009,10:00:00,2.768,0.212,240.4,11.4,0,39,0
27-06-2010,05:58:00,0.152,0,240.13,0.6,0,0,0
04-03-2008,10:54:00,0.388,0.048,239.75,1.8,0,0,0
28-06-2008,05:41:00,0.222,0.114,241.44,1,0,0,0
07-07-2008,12:15:00,0.3,0.22,239.07,1.4,0,0,1
05-05-2010,09:21:00,2.56,0.3,235.45,11,1,0,28
30-07-2010,20:08:00,0.202,0.05,240.09,1,0,0,0
18-08-2009,20:31:00,0.338,0.072,244.42,1.4,0,0,0
16-03-2009,01:40:00,0.218,0,243.71,0.8,0,0,0
25-10-2008,15:21:00,1.466,0.194,242.17,6,0,1,18
02-05-2010,03:22:00,0.312,0.082,241.96,1.2,0,1,0
20-02-2009,05:56:00,0.316,0.06,243.69,1.2,0,0,0
26-02-2010,10:21:00,0.882,0.186,239.38,3.8,0,0,0
09-11-2007,12:09:00,3.586,0,235.17,15.2,0,37,17
29-10-2010,01:50:00,0.42,0.23,242.38,2,0,1,1
19-12-2009,19:29:00,2.202,0,242.76,9,0,21,0
10-07-2007,06:12:00,0.14,0,243.95,0.6,0,0,0
21-01-2009,04:07:00,0.212,0,245.21,0.8,0,0,0
30-05-2008,01:05:00,0.39,0.196,241.49,2,0,0,1
03-01-2010,06:33:00,0.38,0.136,245.23,1.6,0,0,0
27-09-2008,10:25:00,1.258,0,238.48,5.2,0,0,18
15-07-2010,19:02:00,0.59,0.294,241.18,2.8,0,1,0
23-08-2007,16:48:00,0.204,0,242.3,1,0,0,0
26-04-2010,09:58:00,0.354,0.118,241.39,1.4,0,0,1
08-04-2007,04:42:00,2.358,0.068,240.17,9.8,0,0,0
29-10-2010,18:00:00,0.358,0,245.52,1.6,0,0,1
10-06-2009,16:50:00,3.11,0.156,239.08,13.2,0,23,18
29-07-2010,03:18:00,0.328,0.216,241.19,1.6,0,0,1
19-06-2009,10:01:00,1.196,0,239.6,5,0,0,18
23-12-2007,04:32:00,0.652,0,246.85,2.6,0,0,0
09-06-2009,15:22:00,0.312,0.12,242.17,1.4,0,0,1
20-09-2008,16:20:00,0.242,0.13,240.52,1.2,0,1,1
05-05-2007,21:42:00,1.886,0.126,230.73,8.2,1,0,16
08-08-2010,10:24:00,0.232,0.108,241.29,1,0,1,0
17-02-2008,07:36:00,0.232,0,246.54,1,0,0,0
05-07-2007,20:08:00,4.67,0.294,236.52,20.2,66,0,0
05-10-2009,11:59:00,0.218,0,240.82,0.8,0,0,1
15-02-2008,17:17:00,1.292,0.05,241.43,5.2,0,0,18
16-07-2010,23:39:00,0.868,0.07,243.43,3.6,0,0,0
17-11-2010,09:18:00,1.292,0.072,239.41,5.4,0,0,18
05-03-2007,22:33:00,4.094,0.076,236.24,17.2,37,0,17
12-07-2010,05:59:00,0.426,0.352,243.36,2.2,0,2,1
10-09-2007,23:30:00,0.37,0.164,244.44,1.6,0,1,0
11-09-2010,11:42:00,0.474,0.218,241.41,2.2,0,2,1
09-02-2007,03:09:00,0.226,0,243.27,1,0,0,0
24-03-2007,06:04:00,0.208,0,242,0.8,0,0,0
09-11-2008,02:48:00,0.362,0.11,240.73,1.6,0,0,0
16-07-2010,16:59:00,0.172,0,243.81,0.8,0,0,0
07-04-2009,04:59:00,0.288,0,241.68,1.2,0,0,0
09-10-2007,04:41:00,0.22,0,240.42,1,0,0,0
24-02-2008,05:42:00,1.312,0,242.65,5.4,0,0,18
08-09-2010,02:51:00,0.394,0.166,239.27,1.8,0,2,1
28-12-2007,09:58:00,1.948,0.094,239.66,8,0,0,17
08-09-2008,03:47:00,0.158,0,242.93,0.6,0,0,0
03-01-2007,07:06:00,0.348,0.182,244.13,1.6,0,0,0
14-09-2008,20:02:00,1.872,0,236.35,8,0,0,18
01-05-2010,07:23:00,0.306,0.084,240.69,1.2,0,1,1
16-05-2009,00:59:00,0.466,0.116,242.78,2,0,0,1
19-06-2008,18:34:00,0.53,0,240.64,2.2,0,3,1
02-09-2008,14:28:00,2.706,0.16,237.56,11.4,37,0,0
07-02-2008,08:24:00,1.362,0.056,240.38,5.6,0,0,18
14-07-2007,16:07:00,1.354,0.186,241.49,5.6,0,1,18
23-10-2010,01:55:00,0.328,0.058,242.64,1.4,0,0,0
28-11-2009,22:30:00,1.46,0.052,238.62,6,0,0,18
29-09-2009,12:02:00,0.296,0.228,239.47,1.4,0,1,0
01-09-2008,02:10:00,0.456,0.326,239.93,2.4,0,2,1
21-11-2007,05:55:00,0.406,0.22,242.34,1.8,0,2,0
14-09-2010,15:49:00,0.906,0.29,241.13,4,0,0,9
16-08-2009,04:54:00,0.892,0.172,243.33,3.6,0,0,13
27-08-2009,04:26:00,1.456,0.21,240.54,6,0,1,18
09-04-2010,00:06:00,0.44,0.202,243.95,2,0,0,1
28-06-2007,09:35:00,1.36,0.094,237.02,5.6,0,1,17
20-02-2008,06:25:00,0.454,0.204,243.97,2,0,0,0
30-11-2007,12:00:00,1.564,0,243.4,6.4,0,0,18
24-12-2007,16:12:00,0.932,0.164,246.84,3.8,0,0,0
23-07-2010,22:26:00,0.81,0.072,240.73,3.4,0,2,1
14-10-2008,02:43:00,0.246,0,241.23,1,0,0,0
30-10-2009,13:28:00,0.386,0.212,241.41,1.8,0,1,1
16-03-2008,15:02:00,1.558,0.21,240.11,6.6,0,1,18
09-08-2008,10:46:00,0.082,0,242.87,0.2,0,0,1
28-12-2009,20:34:00,2.324,0.184,240.31,9.6,0,2,18
10-03-2008,02:40:00,0.276,0,246.22,1.2,0,0,0
12-08-2010,13:00:00,1.298,0.078,241.09,5.4,0,0,19
10-11-2009,00:26:00,0.236,0,244.02,1,0,0,1
03-06-2009,09:39:00,2.008,0.186,237.38,8.4,0,0,29
19-05-2009,18:29:00,0.418,0.202,244.01,1.8,1,0,1
30-11-2008,04:15:00,0.38,0.184,245.9,1.6,0,1,0
30-12-2009,23:15:00,0.64,0.212,241.28,2.8,0,1,0
24-02-2007,23:46:00,0.22,0,243.01,0.8,0,0,0
07-04-2009,16:40:00,0.268,0,242.89,1.2,0,0,0
10-10-2010,04:16:00,0.486,0.278,240.91,2.2,0,1,0
10-01-2008,03:55:00,0.592,0.23,245.05,2.6,0,1,0
19-09-2007,00:42:00,0.112,0,243.52,0.6,0,0,0
09-10-2007,02:19:00,0.392,0.208,242.24,1.8,0,0,0
01-08-2010,12:14:00,0.838,0.176,237.58,3.6,0,0,12
09-06-2007,10:00:00,2.632,0.17,236.02,11,37,1,0
15-10-2007,14:09:00,0.224,0,239.77,1,0,0,0
13-07-2008,00:30:00,0.326,0.2,239.48,1.6,0,1,0
03-02-2007,21:57:00,5.262,0,235.71,22.2,37,0,17
23-08-2010,08:48:00,1.238,0,240.37,5,0,0,19
13-10-2009,15:38:00,0.334,0.068,243.1,1.4,0,0,0
08-01-2007,18:05:00,3.882,0.444,232.16,16.8,0,0,17
02-03-2007,18:25:00,0.21,0,237.54,0.8,0,0,0
09-03-2008,10:14:00,0.672,0.066,237.2,2.8,0,0,0
12-02-2010,06:11:00,0.264,0,246.33,1,0,0,1
03-12-2008,21:11:00,0.816,0.082,242.68,3.4,0,0,0
25-12-2009,00:08:00,2.052,0.224,239.55,8.6,0,0,18
30-03-2010,00:45:00,0.432,0.274,242.71,2,0,0,0
29-07-2007,17:48:00,0.168,0.088,234.39,0.8,0,0,0
10-08-2008,12:31:00,0.26,0.266,238.96,1.4,0,1,0
21-02-2008,21:56:00,1.944,0.098,238.44,8.2,0,0,0
12-02-2008,23:55:00,0.71,0,242.94,2.8,0,0,0
08-08-2009,00:56:00,0.216,0.108,242.73,1,0,0,1
05-04-2010,10:23:00,2.482,0.106,241.47,11.2,34,0,0
27-12-2007,07:58:00,1.126,0,239.89,4.8,0,0,0
17-12-2007,05:05:00,0.3,0.084,245.11,1.2,0,1,0
09-02-2009,18:06:00,0.734,0.048,239.96,3,0,0,0
24-01-2009,01:00:00,0.34,0.076,244.65,1.4,0,0,0
26-05-2009,12:18:00,1.204,0.05,231.67,5.2,0,0,17
29-08-2007,01:25:00,0.214,0.134,242.74,1,0,1,0
17-11-2010,07:34:00,2.384,0,242.4,9.8,0,0,18
01-10-2008,19:19:00,0.658,0.094,240.53,2.6,0,1,1
03-07-2010,07:39:00,1.334,0.08,238.14,5.6,0,0,18
06-02-2009,11:13:00,1.532,0.14,239.79,6.4,0,0,17
21-09-2009,06:40:00,1.54,0.092,238.68,6.4,0,0,19
20-06-2010,14:38:00,1.432,0.076,241.63,5.8,0,0,19
15-02-2010,00:11:00,1.446,0.084,244.63,5.8,0,0,19
13-11-2009,16:48:00,0.294,0.078,242.76,1.2,0,0,1
08-05-2010,05:20:00,0.254,0,246.05,1,0,0,1
12-03-2007,06:14:00,0.322,0.094,240.96,1.4,0,0,0
20-06-2007,07:50:00,2.542,0.184,236.01,11.6,24,0,17
28-07-2009,18:06:00,0.258,0.12,238.96,1.2,0,0,0
24-03-2009,15:36:00,0.34,0.084,245.11,1.4,0,0,0
26-11-2009,12:50:00,1.512,0.216,242.72,6.2,0,0,19
24-08-2007,10:26:00,1.284,0,235.39,5.4,0,0,17
14-03-2008,15:13:00,2.248,0.094,244.86,9.4,2,2,18
22-07-2008,19:14:00,0.152,0,241.78,0.6,0,0,1
06-02-2008,15:50:00,0.38,0.09,237.67,1.6,0,2,0
08-07-2008,18:25:00,0.412,0.146,239.26,1.8,0,0,1
04-03-2008,03:18:00,0.704,0.24,244.18,3,0,1,0
21-04-2009,02:12:00,1.31,0,242.01,5.4,0,0,1
24-04-2009,20:40:00,0.396,0,241.81,1.6,0,0,1
27-02-2009,22:20:00,1.718,0.068,238.59,7.2,0,0,18
09-08-2009,20:04:00,0.582,0.416,242.52,3,0,2,1
19-05-2007,04:12:00,0.308,0.07,235.41,1.4,0,1,0
02-09-2010,17:40:00,0.708,0.198,240.37,3,0,0,1
07-04-2008,18:11:00,0.382,0.138,245.03,1.6,0,0,1
15-07-2009,14:22:00,0.228,0.088,241.59,1,0,2,1
06-03-2010,06:17:00,0.504,0.354,242.24,2.4,0,1,0
17-03-2007,07:38:00,0.672,0.048,238.93,2.8,0,0,0
25-09-2008,03:22:00,0.15,0,240.65,0.6,0,0,0
30-04-2009,02:00:00,1.414,0,243.99,5.8,0,0,19
23-03-2010,01:54:00,0.28,0,243.73,1.2,0,0,1
15-05-2009,23:42:00,0.304,0.118,242.64,1.4,0,0,1
29-09-2008,12:25:00,1.284,0,238.43,5.4,0,0,18
05-03-2007,13:47:00,1.544,0.202,240.92,6.4,0,0,18
05-07-2009,03:52:00,0.29,0.144,244.44,1.4,0,0,0
12-01-2010,23:50:00,?,?,?,?,?,?,
18-11-2007,11:01:00,1.762,0,240.42,7.2,0,0,18
31-07-2010,09:29:00,0.336,0.232,238.39,1.6,0,1,1
13-08-2009,06:46:00,?,?,?,?,?,?,
24-08-2009,04:53:00,0.228,0.128,241.28,1,0,2,1
10-08-2009,02:18:00,0.436,0.184,242.65,2.4,0,1,4
02-05-2007,22:57:00,1.248,0.108,236.96,5.4,0,0,0
30-09-2008,22:20:00,1.708,0,242.78,7.2,1,0,1
23-11-2010,22:09:00,1.028,0.068,241.08,4.2,0,0,0
28-08-2008,18:11:00,0.08,0,239.4,0.2,0,0,1
21-01-2009,06:48:00,2.054,0.082,241.75,8.4,0,0,18
27-07-2010,14:56:00,0.24,0.098,239.55,1,0,2,1
05-12-2007,15:19:00,0.598,0,246.36,2.6,0,0,0
26-11-2007,22:01:00,3.664,0.054,238.52,15.2,38,0,0
23-04-2008,17:12:00,0.548,0.26,241.89,2.6,0,2,1
08-08-2010,02:39:00,1.478,0.334,241.04,6.2,0,2,18
18-09-2009,12:48:00,1.314,0.09,242.16,5.4,0,0,19
13-06-2009,14:23:00,?,?,?,?,?,?,
15-08-2008,13:37:00,0.17,0.142,241.53,0.8,0,2,1
15-05-2010,02:06:00,0.342,0.09,244.48,1.4,0,0,0
10-05-2010,06:32:00,0.434,0.2,242.22,2,0,1,1
21-09-2007,10:56:00,0.198,0.084,234.8,0.8,0,0,0
01-05-2009,18:26:00,0.548,0.084,240.37,2.4,0,1,1
04-03-2010,23:22:00,0.59,0.206,244.86,2.4,0,2,1
06-06-2010,06:29:00,0.276,0.118,244.81,1.2,0,0,1
02-08-2009,00:52:00,0.196,0.084,241.02,0.8,0,0,1
28-05-2008,16:18:00,2.582,0.128,241.96,10.6,38,0,0
01-08-2010,10:01:00,0.232,0.108,240.71,1,0,1,0
08-01-2008,13:51:00,3.188,0.138,238.73,13.8,0,29,17
28-11-2009,12:43:00,0.596,0.084,240.57,2.4,0,1,1
02-01-2009,13:40:00,1.398,0.064,240.24,5.8,0,1,17
24-01-2010,16:49:00,1.42,0,238.89,6,0,0,0
21-06-2008,19:31:00,1.286,0.078,241.58,5.2,0,0,18
19-02-2009,01:37:00,0.302,0.07,239.52,1.2,0,0,0
11-08-2007,09:11:00,1.398,0.128,233.27,6,0,0,17
06-12-2009,13:28:00,0.994,0.154,244.28,4,0,0,1
12-02-2010,17:49:00,0.322,0.07,243.71,1.4,0,0,1
23-11-2007,10:57:00,1.262,0.046,238.31,5.2,0,0,17
10-05-2010,02:45:00,0.448,0.198,243.78,2,0,1,1
26-06-2010,20:09:00,0.404,0.354,242.97,2.2,0,1,0
23-10-2009,19:14:00,2.648,0.126,237.1,11.2,0,0,18
27-12-2006,05:50:00,0.488,0.176,246.01,2.4,0,0,0
11-06-2010,20:39:00,0.42,0.348,242.06,2.2,0,1,1
19-09-2008,18:26:00,1.282,0.144,240.24,5.4,0,1,18
28-09-2008,18:54:00,0.314,0.086,241,1.4,0,0,1
09-11-2008,12:43:00,1.436,0,236.69,6,0,0,17
28-01-2008,03:08:00,0.508,0.2,244.86,2.2,0,0,0
18-06-2007,00:07:00,0.19,0.118,238.86,0.8,0,2,0
11-04-2008,20:23:00,2.138,0.298,237.25,9,1,0,18
03-03-2007,12:16:00,0.208,0,238.44,0.8,0,0,0
07-12-2007,23:09:00,1.772,0.482,239.49,7.6,0,0,0
24-06-2009,10:27:00,1.52,0,237.06,6.8,0,0,17
26-05-2010,09:25:00,4.062,0.342,234.88,17.2,36,1,17
13-05-2009,20:58:00,0.57,0,240.66,2.4,0,0,1
14-04-2007,13:41:00,0.216,0,240.49,0.8,0,0,0
19-01-2009,01:10:00,0.248,0,244.7,1,0,0,0
06-06-2007,23:39:00,0.356,0.208,238.67,1.6,0,2,0
22-01-2010,10:16:00,1.334,0,242.98,5.4,0,0,19
29-01-2008,07:46:00,1.142,0,241.37,4.8,0,0,0
12-08-2009,12:19:00,0.16,0,243.38,0.6,0,0,1
05-10-2010,07:19:00,1.81,0,238.12,7.6,0,0,18
01-02-2009,22:31:00,1.044,0.164,245.61,4.2,0,1,0
28-07-2010,08:41:00,1.198,0,238.09,5,0,0,18
15-07-2010,14:22:00,0.324,0.096,239.26,1.4,1,0,1
07-01-2009,01:29:00,0.368,0.046,246.14,1.6,0,0,0
19-06-2007,22:58:00,0.728,0.126,241.74,3,0,0,0
19-09-2008,05:58:00,0.252,0.124,241.16,1.2,0,0,1
14-07-2008,11:02:00,0.178,0,241.51,0.8,0,0,1
29-07-2009,20:12:00,0.21,0.094,241.56,1,0,0,1
08-09-2007,08:49:00,0.196,0,239.26,1,0,0,0
11-07-2009,00:03:00,0.4,0.252,243.64,2,0,2,1
29-01-2010,09:37:00,1.82,0.088,239.93,7.6,0,0,18
08-06-2007,05:18:00,0.244,0,236,1,0,0,0
23-05-2007,03:04:00,0.318,0.074,236.27,1.4,0,0,0
05-08-2009,23:30:00,0.14,0,244.02,0.6,0,0,1
17-02-2008,03:27:00,0.6,0.068,246.72,2.4,0,0,0
26-08-2007,00:55:00,1.262,0,240.06,5.2,0,0,18
25-07-2007,06:11:00,0.146,0,236.72,0.6,0,0,0
07-08-2008,10:24:00,0.25,0.248,239.19,1.4,0,0,1
13-11-2009,14:47:00,1.836,0.272,242.59,7.6,0,1,18
29-04-2008,16:54:00,0.35,0.104,243.13,1.4,0,1,1
22-03-2008,02:19:00,0.36,0.186,240.94,1.6,0,1,0
10-02-2008,00:05:00,0.776,0.202,243.31,3.2,0,1,0
25-07-2009,23:08:00,0.89,0.282,242.68,3.8,0,1,12
